nguy hiểm,Barnehandel,Buôn bán trẻ em,no
nguy hiểm,Menneskelig Eller Animalsk Avfall,Chất thải của con người hoặc động vật,no
nguy hiểm,Åsted Eller Ulykke,Hiện trường vụ án hoặc tai nạn,no
nguy hiểm,Eksplosjoner,Vụ nổ,no
nguy hiểm,Selvmordsbomber,Đánh bom liều chết,no
nguy hiểm,Spikerbomber,Bom đinh,no
nguy hiểm,Kjemiske Bomber,Bom hóa học,no
nguy hiểm,Granater,Lựu đạn,no
nguy hiểm,Røykbomber,Bom khói,no
nguy hiểm,Bombeoppskrifter,Công thức chế tạo bom,no
nguy hiểm,3D-Trykte Våpen,Súng in 3D,no
nguy hiểm,Bb Pistol,Súng BB,no
nguy hiểm,Airsoft Våpen,Súng hơi hạng nhẹ,no
nguy hiểm,Ammunisjon,Đạn dược,no
nguy hiểm,Kjemisk Våpen,Vũ khí hóa học,no
nguy hiểm,Kastestjerner,Ném ngôi sao,no
nguy hiểm,Atombomber,Bom nguyên tử,no
nguy hiểm,Messingknoker,Đốt ngón tay bằng đồng,no
nguy hiểm,Pepperspray,Bình xịt hơi cay,no
nguy hiểm,Militære Kniver,Dao quân sự,no
nguy hiểm,Kampkniver,Dao chiến đấu,no
nguy hiểm,Tyggetobakk,Nhai thuốc lá,no
nguy hiểm,Tobakkspiper,Tẩu thuốc lá,no
nguy hiểm,Metamfetamin,Ma túy đá,no
nguy hiểm,Kokainerstatninger,Chất thay thế cocaine,no
nguy hiểm,Mefedron,,no
nguy hiểm,Bruk Av Narkotika,Sử dụng ma túy,no
nguy hiểm,Smugle (Smuglere),Buôn lậu,no
nguy hiểm,"Online Kasinoer, Bookmakere","Sòng bạc trực tuyến, nhà cái",no
nguy hiểm,Skrapelodd På Nett,Thẻ cào trực tuyến,no
nguy hiểm,Sportsspill På Nett,Cá cược thể thao trực tuyến,no
nguy hiểm,Heroin,,no
nguy hiểm,Marihuana,Cần sa,no
nguy hiểm,Dyreknusing,Nghiền nát động vật,no
nguy hiểm,Selvmordsmetoder,Phương thức tự tử,no
nguy hiểm,Oppfordrer Til Angrep,Kêu gọi tấn công ,no
nguy hiểm,Hundekamp,Chọi chó,no
nguy hiểm,Balg Av Horn Fra Neshorn,Buôn bán sừng tê giác,no
nguy hiểm,Terrortrussel,Đe dọa khủng bố,no
nguy hiểm,Handel Med Menneskelige Organer,Buôn bán nội tạng người,no
nguy hiểm,Kvinnelig Kjønnslemlestelse,Cắt bộ phận sinh dục nữ,no
nguy hiểm,Religiøst Opprør,Bạo loạn tôn giáo,no
nguy hiểm,Raseopptøyer,Bạo loạn chủng tộc,no
nguy hiểm,Kontraktsdrap,Hợp đồng giết người,no
nguy hiểm,Halshugging,Chặt đầu,no
nguy hiểm,Oppfordring Til Vold,Kích động bạo lực,no
nguy hiểm,Utnyttelse Av Barn,Bóc lột trẻ em,no
nguy hiểm,Innbruddstyvenes Metode,Phương thức trộm cắp,no
nguy hiểm,Svindelguide,Hướng dẫn gian lận,no
nguy hiểm,Selvmordsangrep,Tấn công tự sát,no
nguy hiểm,Våpenlager,Kho vũ khí,no
nguy hiểm,Slå Kvinner,Đánh đập phụ nữ,no
nguy hiểm,Etnisk Rensing,Thanh lọc sắc tộc,no
nguy hiểm,Svarte Mennesker,Người da đen,no
nguy hiểm,Hvite Supremacists,Những người theo chủ nghĩa tối cao da trắng,no
nguy hiểm,Sekteriske Drap,Giết người theo giáo phái,no
nguy hiểm,Ekstremisme,Chủ nghĩa cực đoan,no
nguy hiểm,Narkotikahandel,Buôn bán ma túy,no
tình dục,Seksuell Legning,Xu hướng tình dục,no
tình dục,Seksuell Praksis,Thực hành tình dục,no
tình dục,Seksuell Kropp,Cơ thể gợi dục,no
tình dục,Seksuelle Væsker,Chất lỏng tình dục,no
tình dục,Voyeurisme,Chủ nghĩa say mê,no
tình dục,Sadisme,Bạo dâm,no
tình dục,Dominans Og Underkastelse,Thống trị và phục tùng,no
tình dục,Seksuell Trakassering,Quấy rối tình dục,no
tình dục,Rollespill,Nhập vai,no
tình dục,Fetisjisme,Chủ nghĩa cuồng dâm,no
tình dục,Seksuelle Overgrep Mot Barn,Xâm hại tình dục trẻ em,no
tình dục,Erotisk Kunst,Nghệ thuật khiêu dâm,no
tình dục,Sexleketøy,Đồ chơi tình dục,no
tình dục,Erotisk Litteratur,Văn học khiêu dâm,no
tình dục,Kjønnshormonene,Hoocmon sinh dục,no
tình dục,Bedratt,Ngoại tình,no
tình dục,Flørte,Tán gái,no
tình dục,Flørting,Tán tỉnh,no
tình dục,Sex-Tips,Mẹo tình dục,no
tình dục,Erektil Dysfunksjon,Rối loạn cương dương,no
tình dục,Seksuelle Overgrep,Lạm dục tình dục,no
tình dục,Knulle,Làm tình,no
tình dục,Masturbere,Thủ dâm,no
tình dục,Kondomer,Bao cao su,no
tình dục,Samleie,Giao hợp,no
tình dục,Samleiet,,no
tình dục,Penis,Dương vật,no
tình dục,Skjede,Âm đạo,no
tình dục,Sanselig,Dâm đãng,no
tình dục,Orgasmefasen,Cực khoái,no
tình dục,Voldtekt,Hiếp dâm,no
tình dục,Pornografisk,Khiêu dâm,no
tình dục,Utuktig,Dâm dục,no
tình dục,Kjønnsorgan,Cơ quan sinh dục,no
tình dục,Gruppevoldtekt,Hiếp dâm tập thể,no
tình dục,Sexstillinger,Tư thế quan hệ tình dục,no
tình dục,Forspill,Màn dạo đầu,no
tình dục,Seksuell Utnyttelse Av Barn,Bóc lột tình dục trẻ em,no
tình dục,Prostitusjon,Mại dâm,no
tình dục,Seksuell Opphisselse,Kích dục,no
tình dục,Afrodisiakum,Thuốc kích dục,no
tình dục,Ejakulert,Xuất tinh,no
tình dục,Biseksuell Sex,Nhóm tình dục lưỡng tính,no
tình dục,Vaginal Og Anal Stimulering,Kích thích âm hộ và hậu môn,no
tình dục,Pedofil,Ấu dâm,no
tình dục,Incestuøs,Loạn luân,no
tình dục,Elskerinne,Bạn tình,no