nguy hiểm,Dumi Ng Tao,Chất thải của con người,tl
nguy hiểm,Ekstremismo,Chủ nghĩa cực đoan,tl
nguy hiểm,Kalakalan Ng Droga,Buôn bán ma túy,tl
nguy hiểm,Pagpapakamatay Sa Pagpapasabog,Đánh bom liều chết,tl
nguy hiểm,Mga Nail Bomb,Bom đinh,tl
nguy hiểm,Chemical Bomb,Bom hóa học,tl
nguy hiểm,Pag-Atake Ng Pagpapakamatay,Tấn công tự sát,tl
nguy hiểm,White Supremacists,Những người theo chủ nghĩa tối cao da trắng,tl
nguy hiểm,Mga Gabay Sa Paggawa Ng Bomba,Hướng dẫn chế tạo bom,tl
nguy hiểm,3D-Printed Na Baril,Súng in 3D,tl
nguy hiểm,Paglilinis Ng Etniko,Thanh lọc sắc tộc,tl
nguy hiểm,Armory,Kho vũ khí,tl
nguy hiểm,Mga Bala,Đạn dược,tl
nguy hiểm,Sandatang Kemikal,Vũ khí hóa học,tl
nguy hiểm,Mga Throwing Star,Ném ngôi sao,tl
nguy hiểm,Pagsasamantala Sa Bata,Bóc lột trẻ em,tl
nguy hiểm,Brass Knuckles,Đốt ngón tay bằng đồng,tl
nguy hiểm,Pepper Spray,Bình xịt hơi cay,tl
nguy hiểm,Kutsilyong Militar,Dao quân sự,tl
nguy hiểm,Fighting Knife,Dao chiến đấu,tl
nguy hiểm,Nginunguyang Tabako,Nhai thuốc lá,tl
nguy hiểm,Tobacco Pipe,Tẩu thuốc lá,tl
nguy hiểm,Crystal Meth,Ma túy đá,tl
nguy hiểm,Cocaine,Chất thay thế cocaine,tl
nguy hiểm,Mephedrone,,tl
nguy hiểm,Pag-Uudyok Ng Karahasan,Kích động bạo lực,tl
nguy hiểm,Mga Sigarilyo,Thuốc lá điếu,tl
nguy hiểm,Online Na Mga Casino,Sòng bạc trực tuyến,tl
nguy hiểm,Bookmaker,Nhà cái,tl
nguy hiểm,Online Na Pagpusta Sa Sports,Cá cược thể thao trực tuyến,tl
nguy hiểm,Heroin,,tl
nguy hiểm,Marijuana,Cần sa,tl
nguy hiểm,Pagpugot Ng Ulo,Chặt đầu,tl
nguy hiểm,Pasismo,Chủ nghĩa phát xít mới,tl
nguy hiểm,Pagpupuslit,Buôn lậu,tl
nguy hiểm,Pagkalakal Ng Mga Bata,Buôn bán trẻ em,tl
tình dục,Sekswal Na Oryentasyon,Xu hướng tình dục,tl
tình dục,Kaibigan Sa Sex,Bạn tình,tl
tình dục,Mainit Na Sex,Tình dục nóng bỏng,tl
tình dục,Erotikong Sining,Nghệ thuật khiêu dâm,tl
tình dục,Pang-Aabusong Seksuwal,Lạm dụng tình dục,tl
tình dục,Pedopilya,Ấu dâm,tl
tình dục,Kabighaniang Seksuwal,Phép thuật tình dục,tl
tình dục,Sadista,Bạo dâm,tl
tình dục,Petisismong Seksuwal,Chủ nghĩa tôn sùng tình dục,tl
tình dục,Industriyang Sex,Ngành công nghiệp tình dục,tl
tình dục,Pantasyang Seksuwal,Ảo tưởng tình dục,tl
tình dục,Pelikulang Pornograpiko,Phim khiêu dâm,tl
tình dục,Gawaing Seksuwal,Hoạt động tình dục,tl
tình dục,Mga Strip Club,Câu lạc bộ thoát y,tl
tình dục,Laruang Pantalik,Đồ chơi tình dục,tl
tình dục,Sekswal Na Pampadulas,Chất bôi trơn tình dục,tl
tình dục,Seksuwal Na Panliligalig,Quấy rối tình dục,tl
tình dục,Pakikiapid,Gian dâm,tl
tình dục,Grupong Sex,Tình dục nhóm,tl
tình dục,Pagpapasigla Ng Vaginal,Kích thích âm hộ,tl
tình dục,Mga Aprodisyak,Thuốc kích dục,tl
tình dục,Maaaring Tumayo Dysfunction,Rối loạn cương dương,tl
tình dục,Dagdagan Ang Pagnanasa Sa Sekswal,Tăng cường ham muốn tình dục,tl
tình dục,Estimulasyong Seksuwal,Kích dục,tl
tình dục,Pagsasalsal,Thủ dâm,tl
tình dục,Panlalaking Kondom,Bao cao su,tl
tình dục,Pakikipagtalik,Giao hợp,tl
tình dục,Pagtatalik Na Pampuwit,Giao hợp qua đường hậu môn,tl
tình dục,Ari Ng Lalaki,Dương vật,tl
tình dục,Ari Ng Babae,Âm đạo,tl
tình dục,Pagpapatutot,Mại dâm,tl
tình dục,Pagdila Sa Ari Ng Babae,Liếm bộ sinh dục nữ,tl
tình dục,Panggagahasa,Hiếp dâm,tl
tình dục,Pornograpiya,Khiêu dâm,tl
tình dục,Posisyong Pangpagtatalik,Tư thế quan hệ tình dục,tl
tình dục,Maselang Bahagi Ng Katawan,Cơ quan sinh dục,tl